Gene name	Gene stable ID	Gene type
FP102277.1	ENSDARG00000098098	rRNA
FP085421.1	ENSDARG00000114616	protein_coding
neurl4	ENSDARG00000116566	protein_coding
zgc:162154	ENSDARG00000110702	protein_coding
st8sia4	ENSDARG00000103600	protein_coding
BX548053.3	ENSDARG00000117021	rRNA
BX510945.1	ENSDARG00000107769	rRNA
zgc:153704	ENSDARG00000045979	protein_coding
BX470176.1	ENSDARG00000085732	rRNA
pde4ca	ENSDARG00000112137	protein_coding
hlcs	ENSDARG00000039934	protein_coding
CABZ01043508.1	ENSDARG00000109699	rRNA
CABZ01113123.1	ENSDARG00000115811	rRNA
xpo6	ENSDARG00000112616	protein_coding
mcm6l	ENSDARG00000111624	protein_coding
CABZ01087629.1	ENSDARG00000112522	protein_coding
BX640403.1	ENSDARG00000114777	rRNA
AL929005.1	ENSDARG00000105892	rRNA
fbxw11a	ENSDARG00000104806	protein_coding
CU137681.5	ENSDARG00000110938	miRNA
CU929048.1	ENSDARG00000116852	rRNA
CABZ01003344.1	ENSDARG00000102600	protein_coding
BX324227.2	ENSDARG00000109743	protein_coding
BX649399.4	ENSDARG00000111036	snRNA
BX465862.5	ENSDARG00000112657	rRNA
CR450798.1	ENSDARG00000114238	rRNA
gabrb3	ENSDARG00000114822	protein_coding
nr3c1	ENSDARG00000112480	protein_coding
CR788316.5	ENSDARG00000112072	rRNA
BX510333.1	ENSDARG00000107114	rRNA
BX890543.1	ENSDARG00000114583	protein_coding
casp21	ENSDARG00000055550	protein_coding
BX248510.3	ENSDARG00000106411	rRNA
BX649333.1	ENSDARG00000113159	protein_coding
CABZ01053221.2	ENSDARG00000106169	rRNA
CR450785.5	ENSDARG00000110846	snRNA
rcn2	ENSDARG00000113764	protein_coding
CABZ01099795.1	ENSDARG00000103069	protein_coding
CABZ01060373.1	ENSDARG00000117069	protein_coding
BX927310.1	ENSDARG00000081895	snoRNA
AL645755.1	ENSDARG00000082417	rRNA
kctd13	ENSDARG00000112000	protein_coding
angptl7	ENSDARG00000110344	protein_coding
FP102032.1	ENSDARG00000115659	rRNA
CR388206.19	ENSDARG00000117056	snRNA
BX000700.15	ENSDARG00000112836	misc_RNA
BX537347.2	ENSDARG00000107970	rRNA
BX469912.15	ENSDARG00000115036	misc_RNA
BX649394.10	ENSDARG00000113861	snRNA
BX942819.1	ENSDARG00000070299	protein_coding
BX323882.1	ENSDARG00000101656	protein_coding
BX323801.2	ENSDARG00000112209	protein_coding
crfb12	ENSDARG00000052413	protein_coding
CR847858.1	ENSDARG00000113405	protein_coding
hykk.2	ENSDARG00000074341	protein_coding
LO017917.1	ENSDARG00000115651	protein_coding
dre-mir-126b	ENSDARG00000098981	miRNA
dre-mir-726	ENSDARG00000082495	miRNA
CR847568.1	ENSDARG00000081158	rRNA
dre-mir-30d	ENSDARG00000081529	miRNA
CABZ01041996.1	ENSDARG00000110165	miRNA
lrrc28	ENSDARG00000057477	protein_coding
dre-mir-430b-10	ENSDARG00000109709	miRNA
dre-mir-430b-6	ENSDARG00000113073	miRNA
tcp1	ENSDARG00000017891	protein_coding
hdhd2	ENSDARG00000024728	protein_coding
LO018493.2	ENSDARG00000104962	protein_coding
dre-mir-729	ENSDARG00000081977	miRNA
pkz	ENSDARG00000052396	protein_coding
BX276184.1	ENSDARG00000112120	rRNA
BX005013.3	ENSDARG00000115272	protein_coding
tmem107l	ENSDARG00000109909	protein_coding
hnf4a	ENSDARG00000112985	protein_coding
CR848761.1	ENSDARG00000112277	rRNA
dgke	ENSDARG00000113394	protein_coding
zic2b	ENSDARG00000112354	protein_coding
gtf2a2	ENSDARG00000109493	protein_coding
CR848822.3	ENSDARG00000106314	rRNA
xgb	ENSDARG00000032896	protein_coding
cfd	ENSDARG00000110892	protein_coding
strc	ENSDARG00000105391	protein_coding
mboat1	ENSDARG00000114116	protein_coding
wdr44	ENSDARG00000114247	protein_coding
CU855885.1	ENSDARG00000101527	protein_coding
CR381647.1	ENSDARG00000081030	snoRNA
trhr2	ENSDARG00000114177	protein_coding
pepd	ENSDARG00000102249	protein_coding
BX957347.1	ENSDARG00000084280	rRNA
CU928061.1	ENSDARG00000107753	rRNA
wasla	ENSDARG00000115471	protein_coding
rhbdl3	ENSDARG00000116222	protein_coding
fam160a1a	ENSDARG00000116885	protein_coding
CR846080.1	ENSDARG00000076211	protein_coding
ttll5	ENSDARG00000036793	protein_coding
CABZ01042336.1	ENSDARG00000114538	rRNA
grwd1	ENSDARG00000109608	protein_coding
rheb	ENSDARG00000090213	protein_coding
eif2ak1	ENSDARG00000112267	protein_coding
aqp1a.2	ENSDARG00000091027	protein_coding
CABZ01084942.1	ENSDARG00000100332	protein_coding
spon2a	ENSDARG00000115300	protein_coding
BX539317.1	ENSDARG00000114149	rRNA
gamt	ENSDARG00000109945	protein_coding
osbpl7	ENSDARG00000112388	protein_coding
CU463029.1	ENSDARG00000083339	rRNA
cbwd	ENSDARG00000111371	protein_coding
gm2a	ENSDARG00000088439	protein_coding
AL645691.3	ENSDARG00000112634	rRNA
ppfibp1b	ENSDARG00000114735	protein_coding
CABZ01085700.1	ENSDARG00000098551	protein_coding
pdzd2	ENSDARG00000109983	protein_coding
hoxb8b	ENSDARG00000111056	protein_coding
dgcr2	ENSDARG00000109230	protein_coding
BX571699.2	ENSDARG00000082960	snoRNA
CABZ01019904.1	ENSDARG00000104193	protein_coding
ms4a17a.9	ENSDARG00000094854	protein_coding
CU462878.3	ENSDARG00000103562	protein_coding
CU467861.4	ENSDARG00000083457	snoRNA
BX936450.1	ENSDARG00000110009	protein_coding
rbp5	ENSDARG00000101481	protein_coding
LO016987.2	ENSDARG00000109663	protein_coding
BX510302.1	ENSDARG00000116239	protein_coding
LO018377.1	ENSDARG00000087928	rRNA
rnf139	ENSDARG00000036929	protein_coding
zgc:158432	ENSDARG00000067806	protein_coding
BX908777.9	ENSDARG00000116652	snRNA
CR450724.1	ENSDARG00000114543	protein_coding
AL935335.1	ENSDARG00000111453	protein_coding
naa40	ENSDARG00000090570	protein_coding
cfap97	ENSDARG00000112459	protein_coding
casp22	ENSDARG00000110300	protein_coding
BX927193.3	ENSDARG00000111679	snRNA
tspan17	ENSDARG00000114067	protein_coding
h3f3c	ENSDARG00000033009	protein_coding
tph1a	ENSDARG00000114918	protein_coding
mrpl23	ENSDARG00000111947	protein_coding
SNORD24	ENSDARG00000116248	snoRNA
CR383678.1	ENSDARG00000115306	protein_coding
rps3a	ENSDARG00000114628	protein_coding
zgc:163083	ENSDARG00000099873	protein_coding
mrpl10	ENSDARG00000112205	protein_coding
abcd3a	ENSDARG00000110888	protein_coding
CR385068.4	ENSDARG00000083417	snRNA
crygs2	ENSDARG00000111780	protein_coding
CABZ01025780.1	ENSDARG00000099419	protein_coding
CU681839.1	ENSDARG00000117034	snoRNA
tmem199	ENSDARG00000112510	protein_coding
epb41l5	ENSDARG00000114579	protein_coding
PKN2	ENSDARG00000101293	protein_coding
BX649394.15	ENSDARG00000116425	snRNA
KYAT3	ENSDARG00000102423	protein_coding
btc	ENSDARG00000110368	protein_coding
LO017719.2	ENSDARG00000113827	misc_RNA
zgc:109982	ENSDARG00000110525	protein_coding
zgc:171534	ENSDARG00000105265	protein_coding
KDELR3	ENSDARG00000104519	protein_coding
pkd1a	ENSDARG00000030417	protein_coding
myrip	ENSDARG00000110299	protein_coding
BX469912.6	ENSDARG00000089848	misc_RNA
fip1l1b	ENSDARG00000070431	protein_coding
agbl4	ENSDARG00000068050	protein_coding
dre-mir-146a	ENSDARG00000083310	miRNA
ccdc92	ENSDARG00000115475	protein_coding
BX649490.1	ENSDARG00000091718	protein_coding
	ENSDARG00000107912	protein_coding
dre-mir-9-4	ENSDARG00000083496	miRNA
BX571715.1	ENSDARG00000104568	protein_coding
BX323598.1	ENSDARG00000109706	protein_coding
afap1l1a	ENSDARG00000117182	protein_coding
dre-mir-429a	ENSDARG00000081438	miRNA
CABP7	ENSDARG00000078272	protein_coding
si:dkey-15b23.3	ENSDARG00000115178	protein_coding
ces2a	ENSDARG00000110630	protein_coding
sh3glb2b	ENSDARG00000109833	protein_coding
tent5d	ENSDARG00000109635	protein_coding
cdk19	ENSDARG00000114957	protein_coding
GABRR1	ENSDARG00000098081	protein_coding
znf750	ENSDARG00000102267	protein_coding
BX323035.4	ENSDARG00000113778	protein_coding
aspscr1	ENSDARG00000105321	protein_coding
pimr156	ENSDARG00000114993	protein_coding
ccdc85cb	ENSDARG00000079555	protein_coding
nudt14	ENSDARG00000111320	protein_coding
znf1173	ENSDARG00000113666	protein_coding
cacna1db	ENSDARG00000115603	protein_coding
LO018116.1	ENSDARG00000115404	protein_coding
fbxl13	ENSDARG00000076191	protein_coding
KIF2A	ENSDARG00000043571	protein_coding
mybbp1a	ENSDARG00000078214	protein_coding
adss1	ENSDARG00000099517	protein_coding
FQ377603.1	ENSDARG00000109215	protein_coding
CR847802.1	ENSDARG00000110588	protein_coding
si:dkey-239i20.2	ENSDARG00000111965	protein_coding
gpr84	ENSDARG00000111475	protein_coding
CU693379.1	ENSDARG00000098777	protein_coding
hk2	ENSDARG00000116757	protein_coding
BX005305.2	ENSDARG00000111373	protein_coding
glmnb	ENSDARG00000109932	protein_coding
taar12c	ENSDARG00000111094	protein_coding
CABZ01100304.1	ENSDARG00000116101	protein_coding
ripk3	ENSDARG00000090965	protein_coding
atp6v1aa	ENSDARG00000113437	protein_coding
dtwd1	ENSDARG00000111509	protein_coding
rph3ab	ENSDARG00000105490	protein_coding
BX539332.2	ENSDARG00000111503	protein_coding
CR847496.2	ENSDARG00000116070	protein_coding
CABZ01086139.1	ENSDARG00000113371	protein_coding
AL929536.6	ENSDARG00000117000	protein_coding
trpc6a	ENSDARG00000111066	protein_coding
cbln5	ENSDARG00000053802	protein_coding
BX545855.1	ENSDARG00000112328	protein_coding
FO818743.1	ENSDARG00000102675	protein_coding
wdsub1	ENSDARG00000090418	protein_coding
CR392001.3	ENSDARG00000117159	protein_coding
tab1	ENSDARG00000036613	protein_coding
malt2	ENSDARG00000112363	protein_coding
gig2h	ENSDARG00000113217	protein_coding
CU104741.1	ENSDARG00000109582	protein_coding
si:ch73-266m14.1	ENSDARG00000109423	protein_coding
ndufa2	ENSDARG00000021984	protein_coding
mrpl33	ENSDARG00000104031	protein_coding
KCTD20	ENSDARG00000114704	protein_coding
CR848040.3	ENSDARG00000116065	protein_coding
BX936450.2	ENSDARG00000111000	protein_coding
BX470242.3	ENSDARG00000116598	protein_coding
ccdc3a	ENSDARG00000113589	protein_coding
AL844518.1	ENSDARG00000111211	protein_coding
gipc1	ENSDARG00000104483	protein_coding
admp	ENSDARG00000025372	protein_coding
ccna2	ENSDARG00000011094	protein_coding
lrrc39	ENSDARG00000116738	protein_coding
BX005399.12	ENSDARG00000115756	protein_coding
fbxo40.1	ENSDARG00000110140	protein_coding
mus81	ENSDARG00000111800	protein_coding
gdpd1	ENSDARG00000111194	protein_coding
dmgdh	ENSDARG00000025703	protein_coding
map1sa	ENSDARG00000117181	protein_coding
idh3b	ENSDARG00000110992	protein_coding
si:dkey-102f14.5	ENSDARG00000110857	protein_coding
ch25hl1.1	ENSDARG00000113169	protein_coding
clint1b	ENSDARG00000089914	protein_coding
zgc:91976	ENSDARG00000115853	protein_coding
h2af1al	ENSDARG00000098739	protein_coding
CT583642.2	ENSDARG00000111315	protein_coding
sec24d	ENSDARG00000045946	protein_coding
lpcat3	ENSDARG00000109670	protein_coding
si:dkey-37m8.11	ENSDARG00000114575	protein_coding
zgc:153431	ENSDARG00000103608	protein_coding
ptger2b	ENSDARG00000116581	protein_coding
CABZ01034698.1	ENSDARG00000099023	protein_coding
si:dkey-25e12.3	ENSDARG00000113269	protein_coding
BX248128.1	ENSDARG00000105019	protein_coding
ogfrl2	ENSDARG00000111132	protein_coding
znf1127	ENSDARG00000116177	protein_coding
loxl2a	ENSDARG00000044010	protein_coding
smtla	ENSDARG00000038191	protein_coding
KCNJ6	ENSDARG00000058985	protein_coding
UBR1	ENSDARG00000104306	protein_coding
si:dkey-27d5.9	ENSDARG00000116655	protein_coding
BX248410.2	ENSDARG00000090038	protein_coding
BX247875.1	ENSDARG00000111957	protein_coding
PLPP7	ENSDARG00000109568	protein_coding
qdprb2	ENSDARG00000113718	protein_coding
BX908388.2	ENSDARG00000104383	rRNA
FO681473.1	ENSDARG00000111243	rRNA
MAP3K11	ENSDARG00000091521	protein_coding
szrd1	ENSDARG00000114005	protein_coding
CU570897.1	ENSDARG00000112680	rRNA
wdr74	ENSDARG00000115634	protein_coding
nol6	ENSDARG00000059711	protein_coding
ms4a17a.5	ENSDARG00000092204	protein_coding
CR753823.1	ENSDARG00000112562	rRNA
tmem14cb	ENSDARG00000114991	protein_coding
CR388206.15	ENSDARG00000116034	snRNA
vsig8a	ENSDARG00000114869	protein_coding
LO018296.1	ENSDARG00000112273	rRNA
CU638714.1	ENSDARG00000100303	protein_coding
qser1	ENSDARG00000074750	protein_coding
chmp2ba	ENSDARG00000113182	protein_coding
fan1	ENSDARG00000116777	protein_coding
gstt1b	ENSDARG00000112401	protein_coding
CU467646.2	ENSDARG00000085395	rRNA
unm_hu7912	ENSDARG00000076873	protein_coding
gltpd2	ENSDARG00000114510	protein_coding
lrp13	ENSDARG00000112578	protein_coding
mib2	ENSDARG00000103609	protein_coding
LO018029.1	ENSDARG00000105784	protein_coding
CR381701.1	ENSDARG00000085799	rRNA
g6pc3	ENSDARG00000020371	protein_coding
si:dkey-49c17.3	ENSDARG00000115313	protein_coding
chp2	ENSDARG00000113942	protein_coding
CR388387.1	ENSDARG00000109054	rRNA
CU855906.1	ENSDARG00000109256	protein_coding
pgd	ENSDARG00000117150	protein_coding
CR376786.1	ENSDARG00000108928	rRNA
skp2	ENSDARG00000114929	protein_coding
zgc:173517	ENSDARG00000102401	protein_coding
CR735143.1	ENSDARG00000113708	rRNA
hsd3b2	ENSDARG00000115803	protein_coding
BX323467.1	ENSDARG00000108997	rRNA
si:dkey-30k22.5	ENSDARG00000117192	protein_coding
glt8d2	ENSDARG00000111260	protein_coding
AL954145.1	ENSDARG00000085455	rRNA
zgc:171310	ENSDARG00000110627	protein_coding
LO017974.1	ENSDARG00000115741	protein_coding
AL831726.3	ENSDARG00000107487	rRNA
selenou1a	ENSDARG00000111971	protein_coding
BX571711.4	ENSDARG00000110062	snRNA
CT827808.1	ENSDARG00000113307	rRNA
AL953856.9	ENSDARG00000115389	snRNA
tppp	ENSDARG00000104399	protein_coding
znf1177	ENSDARG00000073821	protein_coding
pgm5	ENSDARG00000114684	protein_coding
msmo1	ENSDARG00000115922	protein_coding
BX510329.1	ENSDARG00000091392	rRNA
lpar2b	ENSDARG00000042561	protein_coding
shha	ENSDARG00000111447	protein_coding
evlb	ENSDARG00000099720	protein_coding
LO017735.1	ENSDARG00000085136	rRNA
CU326361.1	ENSDARG00000108454	rRNA
eya4	ENSDARG00000117039	protein_coding
rab18a	ENSDARG00000111917	protein_coding
CR759970.2	ENSDARG00000113726	rRNA
CU462817.7	ENSDARG00000114770	snRNA
CABZ01110881.1	ENSDARG00000103284	protein_coding
igfn1.1	ENSDARG00000005526	protein_coding
si:ch73-256j6.2	ENSDARG00000094155	protein_coding
rrp8	ENSDARG00000116083	protein_coding
im:7142702	ENSDARG00000116556	protein_coding
taar12b	ENSDARG00000114436	protein_coding
ipo13	ENSDARG00000060618	protein_coding
BX470130.1	ENSDARG00000083973	rRNA
CABZ01063426.1	ENSDARG00000116478	rRNA
si:dkey-23f9.11	ENSDARG00000113390	protein_coding
FP015875.1	ENSDARG00000111287	protein_coding
BX914219.4	ENSDARG00000111640	rRNA
pbldp	ENSDARG00000117072	protein_coding
mrpl2	ENSDARG00000062568	protein_coding
AL928610.1	ENSDARG00000116022	rRNA
AL929276.2	ENSDARG00000116984	protein_coding
c8b	ENSDARG00000039517	protein_coding
golim4a	ENSDARG00000106760	protein_coding
BX649525.1	ENSDARG00000108551	rRNA
CT573476.1	ENSDARG00000091754	protein_coding
eif2ak2	ENSDARG00000068729	protein_coding
BX530069.2	ENSDARG00000115442	rRNA
BX663521.6	ENSDARG00000115851	snRNA
LO017849.1	ENSDARG00000099098	protein_coding
BX950179.1	ENSDARG00000110825	rRNA
BX469913.1	ENSDARG00000085921	rRNA
CR388390.9	ENSDARG00000113085	snRNA
kmt5b	ENSDARG00000115965	protein_coding
taar15	ENSDARG00000112280	protein_coding
BX088687.1	ENSDARG00000110603	rRNA
CABZ01083440.1	ENSDARG00000117122	rRNA
BX000477.8	ENSDARG00000115391	snRNA
ERG28	ENSDARG00000111290	protein_coding
CT033823.1	ENSDARG00000081859	rRNA
CR352221.1	ENSDARG00000109898	protein_coding
CABZ01044816.1	ENSDARG00000109190	rRNA
CU929430.1	ENSDARG00000111660	rRNA
rgs7bpb	ENSDARG00000117059	protein_coding
BX950202.1	ENSDARG00000115878	rRNA
BX649454.1	ENSDARG00000112106	rRNA
CU462817.6	ENSDARG00000113272	snRNA
CR936322.1	ENSDARG00000083842	snoRNA
lin28b	ENSDARG00000052511	protein_coding
hdlbpb	ENSDARG00000114343	protein_coding
BX511131.1	ENSDARG00000084430	rRNA
BX324177.24	ENSDARG00000116411	misc_RNA
herc1	ENSDARG00000114013	protein_coding
CU302251.1	ENSDARG00000084898	rRNA
psmc1a	ENSDARG00000112404	protein_coding
CU467856.2	ENSDARG00000112645	protein_coding
dennd4a	ENSDARG00000112721	protein_coding
larp7	ENSDARG00000017315	protein_coding
BX324177.22	ENSDARG00000115919	misc_RNA
ctnnb2	ENSDARG00000023472	protein_coding
CU929183.1	ENSDARG00000111665	rRNA
BX663521.3	ENSDARG00000085397	snRNA
si:ch211-113a14.19	ENSDARG00000115875	protein_coding
FP340257.1	ENSDARG00000113763	protein_coding
polg2	ENSDARG00000074933	protein_coding
CABZ01028323.3	ENSDARG00000102676	snRNA
BX908722.1	ENSDARG00000085955	rRNA
hbae5	ENSDARG00000116612	protein_coding
slc27a4	ENSDARG00000113602	protein_coding
paxbp1	ENSDARG00000110442	protein_coding
BX649394.14	ENSDARG00000115261	snRNA
BX950870.1	ENSDARG00000110392	rRNA
LSM10	ENSDARG00000109563	protein_coding
naa10	ENSDARG00000116173	protein_coding
AL929029.8	ENSDARG00000110684	snRNA
CR318590.1	ENSDARG00000107793	rRNA
CABZ01046407.1	ENSDARG00000112069	protein_coding
nitr1b	ENSDARG00000069848	protein_coding
CR356238.1	ENSDARG00000082166	rRNA
BX324177.6	ENSDARG00000105097	misc_RNA
rab7a	ENSDARG00000110814	protein_coding
pex5	ENSDARG00000116397	protein_coding
CU539054.1	ENSDARG00000116068	protein_coding
dre-let-7a-4	ENSDARG00000082755	miRNA
BX890572.2	ENSDARG00000115392	protein_coding
BX649204.1	ENSDARG00000083693	rRNA
BX005380.1	ENSDARG00000110290	protein_coding
BX072573.1	ENSDARG00000116642	protein_coding
AL807739.1	ENSDARG00000115008	protein_coding
epb41l3a	ENSDARG00000002255	protein_coding
dre-mir-143	ENSDARG00000082513	miRNA
smad3a	ENSDARG00000117146	protein_coding
RSPH1	ENSDARG00000102261	protein_coding
CR931761.1	ENSDARG00000106421	rRNA
oxsm	ENSDARG00000098855	protein_coding
dre-mir-451	ENSDARG00000082898	miRNA
AL954715.3	ENSDARG00000080698	snoRNA
pdlim3a	ENSDARG00000115861	protein_coding
dre-mir-429b	ENSDARG00000082968	miRNA
FQ377660.1	ENSDARG00000111637	protein_coding
CU570797.15	ENSDARG00000116506	snoRNA
asf1ba	ENSDARG00000101037	protein_coding
tmem41ab	ENSDARG00000114061	protein_coding
BX927193.13	ENSDARG00000117148	snRNA
WDR1	ENSDARG00000114022	protein_coding
msx1a	ENSDARG00000116118	protein_coding
b3gat1a	ENSDARG00000112270	protein_coding
CU467963.2	ENSDARG00000106135	rRNA
BX323006.5	ENSDARG00000115792	snRNA
olfcw1	ENSDARG00000109588	protein_coding
BX539324.2	ENSDARG00000111681	protein_coding
FO905003.2	ENSDARG00000113857	rRNA
hydin	ENSDARG00000114934	protein_coding
BX544884.1	ENSDARG00000085362	rRNA
guca1c	ENSDARG00000030758	protein_coding
CABZ01102240.1	ENSDARG00000098584	protein_coding
dre-mir-135b	ENSDARG00000082598	miRNA
CU459094.3	ENSDARG00000116047	protein_coding
CABZ01072952.1	ENSDARG00000099739	protein_coding
CR936967.1	ENSDARG00000105841	rRNA
AL954130.2	ENSDARG00000115449	protein_coding
dre-mir-430b-9	ENSDARG00000114213	miRNA
acox3	ENSDARG00000038865	protein_coding
CU682604.1	ENSDARG00000116346	protein_coding
CR352310.1	ENSDARG00000113026	rRNA
ckmt2a	ENSDARG00000069615	protein_coding
scn4aa	ENSDARG00000113568	protein_coding
CR847870.5	ENSDARG00000107957	rRNA
BX649628.3	ENSDARG00000116277	miRNA
nelfa	ENSDARG00000116904	protein_coding
FO704721.2	ENSDARG00000115531	snRNA
hnrnpabb	ENSDARG00000099865	protein_coding
htr1fa	ENSDARG00000002773	protein_coding
mfsd10	ENSDARG00000086786	protein_coding
dre-mir-129-1	ENSDARG00000082824	miRNA
twf2b	ENSDARG00000112161	protein_coding
BX323544.1	ENSDARG00000080040	rRNA
pmaip1	ENSDARG00000089307	protein_coding
BX511219.2	ENSDARG00000109338	protein_coding
lyz	ENSDARG00000114098	protein_coding
CT033823.2	ENSDARG00000089891	rRNA
slco1f3	ENSDARG00000105691	protein_coding
p2rx2	ENSDARG00000113521	protein_coding
myl13	ENSDARG00000042245	protein_coding
AL845493.1	ENSDARG00000113463	rRNA
rnf19a	ENSDARG00000012040	protein_coding
znf45l	ENSDARG00000105056	protein_coding
prr15lb	ENSDARG00000110636	protein_coding
BX469902.1	ENSDARG00000085134	rRNA
CU633857.1	ENSDARG00000115315	protein_coding
ypel1	ENSDARG00000112717	protein_coding
tspan36	ENSDARG00000109488	protein_coding
AL772148.1	ENSDARG00000084107	rRNA
zgc:194906	ENSDARG00000115894	protein_coding
ipo9	ENSDARG00000113327	protein_coding
BX323459.2	ENSDARG00000115555	protein_coding
BX004869.1	ENSDARG00000082126	rRNA
CU570800.4	ENSDARG00000109754	protein_coding
taar12e	ENSDARG00000114233	protein_coding
vasna	ENSDARG00000099266	protein_coding
BX296538.1	ENSDARG00000090457	rRNA
CR854846.3	ENSDARG00000116170	protein_coding
rgs7a	ENSDARG00000111285	protein_coding
BX537102.2	ENSDARG00000114633	protein_coding
zmp:0000000991	ENSDARG00000090346	protein_coding
CABZ01080371.1	ENSDARG00000102550	protein_coding
smim15	ENSDARG00000114331	protein_coding
CABZ01054289.1	ENSDARG00000109475	rRNA
CR753817.2	ENSDARG00000112558	protein_coding
CU570782.3	ENSDARG00000109416	rRNA
MAPK8IP1	ENSDARG00000090326	protein_coding
hmgn6	ENSDARG00000112621	protein_coding
CU856344.1	ENSDARG00000115971	protein_coding
nfe2l1b	ENSDARG00000114820	protein_coding
BX571711.9	ENSDARG00000112206	snRNA
ggctb	ENSDARG00000005085	protein_coding
gldc	ENSDARG00000035120	protein_coding
galr2a	ENSDARG00000113968	protein_coding
	ENSDARG00000082511	snoRNA
BX005399.3	ENSDARG00000109682	protein_coding
